Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description
Nem.89	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.89.SingleWorm.SK.12
Nem.90	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.148	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.90.SingleWorm.SK.12
Nem.91	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.0001	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.91.SingleWorm.SK.12
Nem.92	No	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.172	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	Nem.92.SingleWorm.SK.12
Nem.285	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.65	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.285.SingleWorm.SK.13
Nem.286	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.122	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.286.SingleWorm.SK.13
Nem.287	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.287.SingleWorm.SK.13
Nem.288	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	2.24	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.288.SingleWorm.SK.13
Nem.289	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Tylencholaimoidea	Leptonchidae	Leptochinae	Proleptonchus	Proleptonchus sp.	Fungivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.289.SingleWorm.SK.13
Nem.290	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	2.02	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.290.SingleWorm.SK.13
Nem.291	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.144	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.291.SingleWorm.SK.13
Nem.292	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.2	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.292.SingleWorm.SK.13
Nem.293	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.74	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.293.SingleWorm.SK.13
Nem.294	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	3.88	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.294.SingleWorm.SK.13
Nem.295	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.946	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.295.SingleWorm.SK.13
Nem.296	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.42	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.296.SingleWorm.SK.13
Nem.297	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.11	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.297.SingleWorm.SK.13
Nem.298	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcella	Aporcella sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.298.SingleWorm.SK.13
Nem.299	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	2.08	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.299.SingleWorm.SK.13
Nem.300	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.07	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.300.SingleWorm.SK.13
Nem.301	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.67	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.301.SingleWorm.SK.13
Nem.302	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.11	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.302.SingleWorm.SK.13
Nem.303	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.242	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.303.SingleWorm.SK.13
Nem.304	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.126	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.304.SingleWorm.SK.13
Nem.305	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	2.74	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.305.SingleWorm.SK.13
Nem.306	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.306.SingleWorm.SK.13
Nem.307	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.598	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.307.SingleWorm.SK.13
Nem.308	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.12	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.308.SingleWorm.SK.13
Nem.309	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.484	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.309.SingleWorm.SK.13
Nem.310	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.310.SingleWorm.SK.13
Nem.311	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.51	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.311.SingleWorm.SK.13
Nem.312	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.72	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.312.SingleWorm.SK.13
Nem.313	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.144	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.313.SingleWorm.SK.13
Nem.314	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.0001	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	Nem.314.SingleWorm.SK.13
Nem.157	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	2.74	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.157.SingleWorm.SK.14
Nem.158	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.288	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.158.SingleWorm.SK.14
Nem.159	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	1.528	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.159.SingleWorm.SK.14
Nem.161	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.288	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.161.SingleWorm.SK.14
Nem.162	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.272	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.162.SingleWorm.SK.14
Nem.163	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.316	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.163.SingleWorm.SK.14
Nem.164	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.336	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.164.SingleWorm.SK.14
Nem.165	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	2.9	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.165.SingleWorm.SK.14
Nem.166	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcella	Aporcella sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.39	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.166.SingleWorm.SK.14
Nem.167	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.174	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.167.SingleWorm.SK.14
Nem.168	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.426	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.168.SingleWorm.SK.14
Nem.169	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.388	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.169.SingleWorm.SK.14
Nem.170	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.26	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.170.SingleWorm.SK.14
Nem.171	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.186	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.171.SingleWorm.SK.14
Nem.172	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	1.896	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.172.SingleWorm.SK.14
Nem.173	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.252	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.173.SingleWorm.SK.14
Nem.174	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.238	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.174.SingleWorm.SK.14
Nem.175	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.284	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.175.SingleWorm.SK.14
Nem.176	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Cervidellus	Cervidellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.31	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.176.SingleWorm.SK.14
Nem.177	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	not.included	not.available	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.25	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.177.SingleWorm.SK.14
Nem.178	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.29	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.178.SingleWorm.SK.14
Nem.179	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Predator	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.344	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.179.SingleWorm.SK.14
Nem.180	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.482	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.180.SingleWorm.SK.14
Nem.181	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.486	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.181.SingleWorm.SK.14
Nem.182	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Protorhabditis	Protorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.288	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.182.SingleWorm.SK.14
Nem.183	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.14	Native.grass	0.292	33.6222	-117.019233	1838	6.19	8.42	4.70	204.00	1.09	0.63	75.00	19.00	6.00	1.24	Compact.Soil	Nem.183.SingleWorm.SK.14
