Sample	MorpV	Sanger	Phylum	Class	Subclass	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Genus	Species	Feeding.Group	cp.value	SSU.nema.data	SSU.nema.qual	Sample.Type	Experiment	Sample.Control	Sample.Site	Habitat	QubitConc	Latitude	Longitude	Elevation	pH	N	P	K	OM	OC	Sand	Silt	Clay	BD	Soil.Type	Description		
Nem.279	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Wilsonematinae	Tylocephalus	Tylocephalus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.10	Oak.wood	9.5400	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.Oak.wood1		
Nem.280	No	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.10	Oak.wood	3.7200	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.Oak.wood1		
Nem.281	No	No	Nematoda	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Dorylaimida	unknown	unknown	included	Bad	SingleWorm	Microbiome	True.Sample	SK.10	Oak.wood	0.2040	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.Oak.wood1		
Nem.282	No	No	Nematoda	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Dorylaimida	unknown	unknown	included	Bad	SingleWorm	Microbiome	True.Sample	SK.10	Oak.wood	0.4660	33.6225	-117.019817	1837	6.77	11.29	43.10	479.00	3.72	2.16	75.34	16.30	8.36	1.10	Not.Compact.Soil	SK.10.Oak.wood1		
Nem.477	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.6260	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.478	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.2800	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.479	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Dorylaimidae	Dorylaiminae	Mesodorylaimus	Mesodorylaimus sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	8.9000	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.480	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	4.4600	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.481	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Paraphelenchus	Paraphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.4080	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.482	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Cervidellus	Cervidellus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	2.8200	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.483	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.3540	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.484	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	4.3200	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.485	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.8780	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.486	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.4500	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.487	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	7.6200	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.488	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	5.3200	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.489	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	2.9400	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.490	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Wilsonematinae	Tylocephalus	Tylocephalus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	7.3000	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.491	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Panagrolaimomorpha	Panagrolaimoidea	Panagrolaimidae	Panagrolaiminae	Panagrolaimus	Panagrolaimus sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	1.0000	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.492	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.8240	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.493	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	5.0600	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.494	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.4680	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.496	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeloides	Acrobeloides sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	6.6400	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.497	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.7900	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.498	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.6540	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.499	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Stegelletina	Stegelletina sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	3.5000	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.500	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Filenchus	Filenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.2940	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.501	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Plectida	Plectina	Plectina infraorder	Plectoidea	Plectidae	Plectinae	Plectus	Plectus sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	9.2200	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.502	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.2000	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.503	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	1.7100	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.504	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	2.1600	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.505	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Stegelletina	Stegelletina sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	2.6400	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.506	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.11	Oak.wood	0.0001	33.62265	-117.019933	1831	7.24	14.12	29.20	280.00	6.39	3.70	66.00	26.00	8.00	1.00	Not.Compact.Soil	SK.11.Oak.wood2		
Nem.61	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	11.0000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.62	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	9.2100	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.63	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Medium	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.2130	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.65	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Qudsianematidae	Qudsianematinae	Crassolabium	Crassolabium sp.	Omnivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	12.1000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.66	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.9540	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.67	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	4.2400	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.68	Yes	No	Nematoda	Chromadorea	Chromadoria	Tylenchida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Telotylenchinae	Tylenchorhynchus	Tylenchorhynchus sp.	Herbivores	P-p3	included	Bad	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.1610	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.71	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	9.5000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.73	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	1.2500	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.75	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	11.8000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.76	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	9.5500	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.77	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.8640	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.78	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.6730	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.79	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Aphelenchoidea	Aphelenchidae	Aphelenchinae	Aphelenchus	Aphelenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.3230	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.80	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	10.8000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.81	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	12.4000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.82	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Rhabditina	Rhabditomorpha	Rhabditoidea	Rhabditidae	Rhabditinae	Mesorhabditis	Mesorhabditis sp.	Bacterivores 	1	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.9670	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.85	Yes	No	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Dorylaimoidea	Aporcelaimidae	Aporcelaiminae	Aporcelaimellus	Aporcelaimellus sp.	Omnivores	5	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	12.1000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.87	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.7610	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.88	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	13.4000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.89	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Tylenchoidea	Dolichodoridae	Merliniinae	Merlinius	Merlinius sp.	Herbivores	P-p3	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	1.3100	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.91	Yes	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Tylenchomorpha	Sphaerularioidea	Anguinidae	Anguininae	Ditylenchus	Ditylenchus sp.	Fungivores	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	0.9210	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.92	No	No	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.12	Oak.wood	10.3000	33.62275	-117.020033	1830	6.65	20.77	35.80	429.00	4.35	2.52	73.00	19.00	8.00	1.16	Not.Compact.Soil	SK.12.Oak.wood3		
Nem.285	Yes	No	Nematoda	Chromadorea	Chromadoria	Tylenchida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.6660	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.Native.grass1		
Nem.286	Yes	Yes	Nematoda	Chromadorea	Chromadoria	Rhabditida	Tylenchina	Cephalobomorpha	Cephaloboidea	Cephalobidae	Cephalobinae	Acrobeles	Acrobeles sp.	Bacterivores 	2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	1.9100	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.Native.grass1		
Nem.288	Yes	No	Nematoda	Chromadorea	Chromadoria	Tylenchida	Tylenchina	Tylenchomorpha	Tylenchoidea	Tylenchidae	Tylenchinae	Tylenchus	Tylenchus sp.	Herbivores	P-p2	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	0.4800	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.Native.grass1		
Nem.289	Yes	Yes	Nematoda	Enoplea	Dorylaimia	Dorylaimida	Dorylaimina	Dorylaimina infraorder	Tylencholaimoidea	Leptonchidae	Leptochinae	Proleptonchus	Proleptonchus sp.	Fungivores	4	included	Good	SingleWorm	Microbiome	True.Sample	SK.13	Native.grass	6.0200	33.622183	-117.019	1832	6.16	16.61	6.00	251.00	1.62	0.94	67.34	22.30	10.36	1.33	Compact.Soil	SK.13.Native.grass1		
